wallet,name,score,pass,fail_reasons,trades_n,episodes_n,closed_n,open_n,history_days,days_since_last,roi_copy,roi_trimmed,t_stat,winrate,roi_hold,roi_wallet,roi_half1,roi_half2,roi_last30,max_dd_stakes,conc_p95,conc_max,median_hold_h,both_sides_share,snipe_share,live_share,median_volume,share_entry_ge90,share_entry_lt10,profit_share_ge90,profit_share_lt10,profit_share_top1,short_crypto_share,edge_all,exit_value_add,size_signal,trades_truncated,top_category,top_segments,approved_segments
0x11fbc5035791c7cfb48588ca0797e61d159ddb4f,MCOYA,0.0238,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;both_sides;drawdown;unstable_halves;history<90d,3988,1448,1434,14,29.3,0.0,-0.027,-0.1717,-0.83,0.485,-0.0272,-0.0439,-0.0033,-0.0507,0.4241,60.05,259.0,302,37.36,0.111,0.0,0.184,7507,0.034,0.064,0.015,0.088,0.057,0.009,-0.0074,0.0003,0.031,False,Sports,"Sports / Other sport / Beijing Daily Weather (n=48, roi=+0.33) | Sports / Other sport / London Daily Weather (n=52, roi=+0.18) | Sports / Other sport / Manila Daily Weather (n=38, roi=+0.19)",
0xfc81760d44a21acc9fd4b749a5bf9a9b2eeae072,iohihoo,0.0238,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,4816,1273,963,290,258.4,0.3,-0.0377,-0.094,-1.52,0.61,-0.0396,-0.0331,-0.0137,-0.0617,-0.149,46.51,312.0,322,5.44,0.076,0.008,0.724,200544,0.373,0.038,0.07,0.033,0.168,0.026,-0.0062,0.0041,0.0862,False,Sports,"Weather / Recurring / London Daily Weather (n=18, roi=+0.33) | Weather / price=0.10-0.30 (n=12, roi=+0.41) | Weather / Recurring / price=0.10-0.30 (n=12, roi=+0.41)","Politics / Iran / type=binary (n=39, roi=+0.16) | Politics / Iran (n=40, roi=+0.15)"
0xb6a6dd6a8f366ce2f761f48e6f06aa46ec707971,0xB6a6DD6A8F366cE2f761f48E6f06aA46ec707971-1768794530247,0.0237,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1178,967,965,2,247.2,0.0,-0.0384,-0.1291,-1.1,0.497,-0.0259,-0.0426,-0.0217,-0.0551,-0.2423,67.6,10.0,20,3.54,0.002,0.0,0.561,42108,0.018,0.002,0.007,0.0,0.015,0.163,-0.0135,-0.155,0.0977,False,Sports,"Sports / Other sport / Serie B (n=5, roi=+0.31) | Sports / Other sport / price=0.30-0.50 (n=38, roi=+0.11) | Sports / Soccer / type=both_teams_to_score (n=17, roi=+0.13)",
0x498b2ce98e427dcb1d90b595a1ffbc3b5ce407b5,shawnclaudevandamme,0.0232,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,1122,770,765,5,179.5,0.1,-0.038,-0.1659,-0.84,0.429,-0.0285,-0.0412,-0.0143,-0.0616,-0.1538,52.32,158.0,166,40.12,0.055,0.0,0.22,9246,0.017,0.017,0.006,0.0,0.015,0.076,0.002,-0.0901,0.0293,False,Sports,"Sports / Other sport / Chongqing Daily Weather (n=22, roi=+0.27) | Sports / Other sport / Atlanta Daily Weather (n=14, roi=+0.30) | Sports / Other sport / London Daily Weather (n=20, roi=+0.17)","Sports / price=0.70-0.90 (n=66, roi=+0.09) | Sports / Other sport / price=0.70-0.90 (n=65, roi=+0.09)"
0x02931d98f029e264fc1a5a5a2b2feb0d87b3f15b,911-GT3-RS,0.0231,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,3517,2135,2044,91,495.8,0.1,-0.0317,-0.0699,-1.98,0.629,-0.0257,-0.0336,-0.0367,-0.0266,0.1641,88.42,78.0,102,4.97,0.016,0.001,0.456,168913,0.167,0.011,0.064,0.0,0.023,0.018,-0.0141,-0.0088,0.0029,False,Sports,"Sports / Basketball / price=0.10-0.30 (n=24, roi=+0.28) | Sports / price=0.10-0.30 (n=52, roi=+0.19) | Sports / Soccer / price=0.10-0.30 (n=17, roi=+0.22)",
0x01c968789a70abd45c1ee2b9dac3816046394386,0x01C968789A70ABd45c1Ee2B9dac3816046394386-1759572409278,0.023,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,3844,1559,1552,7,354.0,0.0,-0.0296,-0.1068,-1.29,0.419,-0.0181,-0.0294,-0.0318,-0.0275,0.0138,55.29,15.0,25,4.18,0.098,0.0,0.69,234843,0.006,0.008,0.002,0.0,0.017,0.003,-0.0067,-0.016,0.0209,False,Sports,"Sports / Soccer / price=0.50-0.70 (n=197, roi=+0.10) | Sports / Soccer / Primeira Liga (n=8, roi=+0.45) | Sports / Soccer / type=moneyline (n=560, roi=+0.05)","Sports / Soccer / price=0.50-0.70 (n=197, roi=+0.10)"
0xcae1c4dd34eba27ba5a2f31074514be20c947ddd,VirtualReality0001,0.023,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1403,773,768,5,390.8,0.0,-0.0481,-0.0738,-1.87,0.622,-0.0578,-0.0571,-0.0401,-0.0561,-0.0021,42.72,27.0,42,7.93,0.084,0.0,0.373,632883,0.102,0.004,0.095,0.0,0.036,0.007,-0.0202,0.0299,0.0063,False,Sports,"Sports / American Football / type=moneyline (n=59, roi=+0.05) | Sports / American Football / price=0.70-0.90 (n=30, roi=+0.06) | Esports / Esports / Dota 2 (n=64, roi=+0.04)",
0xb3e6aa241b1fc2d8d901712087066cf1b2a24be3,Baguettebiencuite,0.0229,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,1271,557,551,6,62.8,0.1,-0.0413,-0.1547,-0.89,0.572,-0.0413,-0.0806,-0.0699,-0.0129,0.0238,30.22,10.0,15,1.91,0.158,0.0,0.806,226000,0.064,0.033,0.022,0.0,0.031,0.0,-0.0079,,0.087,False,Sports,"Sports / price=0.50-0.70 (n=157, roi=+0.05) | Sports / Tennis / price=0.50-0.70 (n=151, roi=+0.04) | Sports / Other sport / Milan Daily Weather (n=3, roi=+0.11)",
0x66bec80c9926363db7761c5035bc5f8d3d871148,Zasmes,0.0229,False,concurrency_p95>8;both_sides,5749,260,209,45,217.6,0.2,0.061,0.0287,2.39,0.531,0.1686,0.0152,0.0465,0.0753,0.024,1.15,66.0,73,460.81,0.274,0.0,0.267,2660512,0.014,0.0,0.0,0.0,0.072,0.0,0.0801,-0.0951,0.104,False,Politics,"Politics / price=0.10-0.30 (n=12, roi=+0.26) | Politics (n=153, roi=+0.07) | Politics / Iran / ? (n=45, roi=+0.11)","Politics (n=153, roi=+0.07)"
0xd4200b0f93aa20fb7861524219ef866917af01fc,SuppahB,0.0227,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,816,616,602,14,293.6,0.2,-0.0485,-0.1058,-1.29,0.553,-0.0621,-0.048,-0.0623,-0.0346,0.1052,41.29,10.0,15,4.69,0.0,0.0,0.547,163349,0.005,0.003,0.0,0.0,0.077,0.008,-0.0364,0.0451,-0.0313,False,Sports,"Sports / Soccer / price=0.30-0.50 (n=34, roi=+0.14) | Sports / Soccer / pre (n=53, roi=+0.11) | Sports / Soccer / FIFA World Cup (n=17, roi=+0.12)",
0x6628d459a1ba4f231513f27232415af529a005ae,0x6628d459a1BA4F231513F27232415aF529A005ae-1765303515347,0.0223,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2736,1469,1464,5,187.6,0.1,-0.0316,-0.1408,-0.95,0.392,-0.0254,-0.0354,-0.0383,-0.025,0.0001,84.8,11.0,16,2.62,0.001,0.0,0.683,246034,0.001,0.001,0.0,0.0,0.032,0.0,-0.0145,-0.0149,-0.0203,False,Sports,"Esports / price=0.30-0.50 (n=434, roi=+0.05) | Esports / Esports / price=0.30-0.50 (n=434, roi=+0.05) | Sports / Basketball / price=0.30-0.50 (n=49, roi=+0.14)",
0x83c45fd1c609803198b93d619f02f2c4b5943212,Consistent-Loser,0.0222,False,concurrency_p95>8;drawdown,800,562,543,19,112.7,0.0,0.0869,0.0325,2.05,0.589,0.0912,0.0824,0.1084,0.0656,-0.1147,15.93,18.0,23,9.98,0.007,0.0,0.057,163825,0.006,0.002,0.001,0.0,0.094,0.0,0.0569,-0.0567,0.0717,False,Esports,"Esports / Esports / pre (n=363, roi=+0.13) | Esports / Esports / Counter Strike (n=360, roi=+0.12) | Esports (n=383, roi=+0.12)","Esports / Esports / pre (n=363, roi=+0.13) | Esports / Esports / Counter Strike (n=360, roi=+0.12) | Esports (n=383, roi=+0.12) | Esports / Esports (n=383, roi=+0.12) | Esports / Esports / type=map_handicap (n=111, roi=+0.15) | Esports / price=0.70-0.90 (n=52, roi=+0.13)"
0x74e0c48ac82a239958dc4c0922c05b631a28af4b,patou78,0.022,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,6076,775,705,70,641.8,0.2,-0.0346,-0.348,-0.38,0.258,0.1249,-0.0356,0.1177,-0.1865,-0.5095,105.73,58.0,72,10.78,0.011,0.0,0.293,152750,0.017,0.226,0.001,0.183,0.069,0.061,-0.0083,-0.4713,-0.1179,False,Sports,"Politics / Tweet Markets / price=0.00-0.10 (n=29, roi=+1.63) | Politics / Tweet Markets / Elon Tweets (n=48, roi=+1.22) | Politics / Tweet Markets (n=53, roi=+1.10)",
0x2cb256064f192c16bab846ac83aa3f9120f5ee14,2HAE,0.0219,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,3025,1246,1242,4,58.1,0.1,-0.0295,-0.1251,-1.05,0.584,-0.0175,-0.0501,-0.0588,-0.0002,0.0429,43.96,55.0,88,2.39,0.29,0.002,0.726,85672,0.053,0.004,0.077,0.0,0.026,0.148,-0.0141,-0.115,0.099,False,Sports,"Sports / Tennis / price=0.10-0.30 (n=51, roi=+0.31) | Sports / Tennis / price=0.50-0.70 (n=155, roi=+0.08) | Sports / Baseball / price=0.30-0.50 (n=36, roi=+0.16)",
0x164cb85e1718d0a8f95d588b08fbb52b34233e39,windy-weather,0.0216,False,concurrency_p95>8;low_liquidity;both_sides;drawdown,10500,3506,3489,16,422.9,0.0,0.3844,0.0216,5.55,0.542,0.3077,0.2099,0.2625,0.5061,0.1135,49.46,28.0,37,3.95,0.117,0.0,0.911,11884,0.051,0.116,0.025,0.102,0.01,0.037,0.0515,0.1338,-0.0131,True,Sports,"Sports / Other sport / price=0.00-0.10 (n=368, roi=+2.03) | Sports / price=0.00-0.10 (n=383, roi=+1.98) | Sports / Other sport / type=binary (n=2904, roi=+0.47)","Sports / Other sport / price=0.00-0.10 (n=368, roi=+2.03) | Sports / price=0.00-0.10 (n=383, roi=+1.98) | Sports / Other sport / type=binary (n=2904, roi=+0.47) | Sports / Other sport (n=2928, roi=+0.47) | Sports (n=3210, roi=+0.43) | Sports / Other sport / Shanghai Daily Lowest Temperature (n=282, roi=+1.45)"
0x066ea9d5dacc81ea3a0535ffe13209d55571ceb2,B...,0.0216,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,3415,1485,978,507,342.1,0.3,-0.0282,-0.2055,-0.63,0.352,-0.0894,-0.0118,-0.1177,0.0614,0.5993,76.69,457.0,508,1.51,0.01,0.0,0.835,296915,0.016,0.079,0.004,0.02,0.026,0.282,-0.0214,0.0246,-0.0592,False,Sports,"Other / ? (n=37, roi=+0.83) | Other / ? / ? (n=37, roi=+0.83) | Other / ? / type=binary (n=37, roi=+0.83)","Other / ? (n=37, roi=+0.83) | Other / ? / ? (n=37, roi=+0.83) | Other / ? / type=binary (n=37, roi=+0.83) | Other (n=39, roi=+0.77)"
0x3fc7df04d379453bfb7f23be8a0cfe5da9858416,GaLaMo,0.0213,False,closed<50;roi_copy<=0;t<2.0;unstable_halves,53,44,43,1,667.1,0.4,-0.1021,-0.1293,-0.99,0.674,-0.1051,-0.1024,-0.0882,-0.1154,-0.1693,5.92,4.0,6,41.24,0.023,0.0,0.125,2176804,0.279,0.047,0.094,0.0,0.245,0.0,-0.0184,-0.0118,-0.0929,False,Sports,"Sports / Soccer / La Liga 2025 (n=1, roi=-0.03) | Sports / Tennis / price=0.30-0.50 (n=1, roi=-0.04) | Sports / Soccer / price=0.50-0.70 (n=1, roi=-0.06)",
0xb8c964699d8f31be44091886d79d9fa74ed0b92f,phferrao,0.0212,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,5562,3712,3120,592,237.4,0.4,-0.0192,-0.271,-0.47,0.386,-0.0124,-0.0248,-0.0497,0.0113,0.4774,176.38,454.0,592,12.03,0.011,0.0,0.368,16728,0.008,0.104,0.005,0.122,0.019,0.048,-0.0165,-0.0645,-0.0647,False,Sports,"Weather / Recurring / Chicago Daily Weather (n=37, roi=+1.29) | Other / ? (n=11, roi=+2.07) | Other / ? / ? (n=11, roi=+2.07)","Sports / Basketball / price=0.30-0.50 (n=50, roi=+0.26) | Sports / Basketball / type=moneyline (n=198, roi=+0.10)"
0x7a3d042ab91d3e51cd809ba164bbf67976dc4d49,,0.0211,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2421,1237,1235,2,214.1,0.2,-0.0276,-0.1508,-0.84,0.52,-0.0182,-0.0322,-0.0338,-0.0215,-0.1589,51.4,40.0,54,2.79,0.091,0.0,0.889,35435,0.018,0.032,0.007,0.002,0.01,0.026,-0.0052,-0.223,0.0187,False,Sports,"Sports / Tennis / price=0.10-0.30 (n=71, roi=+0.30) | Sports / Tennis / ATP (n=203, roi=+0.13) | Sports / price=0.10-0.30 (n=146, roi=+0.12)",
0x8af379c73ab7e9e692e7b461893ff4b4e99ebfa1,0x8Af379C73Ab7E9E692e7b461893Ff4B4E99EbfA1-1772966663439,0.021,False,t<2.0;concurrency_p95>8;unstable_halves,147,72,63,9,193.1,0.3,0.2158,0.0865,1.46,0.651,0.2335,0.2652,0.542,-0.1002,-0.0429,7.32,11.0,12,3.23,0.0,0.0,0.51,459648,0.016,0.079,0.007,0.0,0.245,0.0,0.1126,-0.0315,0.5009,False,Sports,"Sports (n=57, roi=+0.26) | Sports / Soccer (n=29, roi=+0.30) | Sports / price=0.10-0.30 (n=6, roi=+0.62)",
0x54d00bee04ad0fef256af327f4f0bb6842e18e20,KeldonRepuestos,0.0209,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,2347,1191,1189,2,223.1,0.3,-0.0424,-0.0572,-2.19,0.52,-0.0197,-0.042,-0.0524,-0.0325,0.1088,56.6,14.0,19,3.25,0.043,0.001,0.454,388955,0.011,0.006,0.0,0.0,0.08,0.013,-0.0092,-0.0293,0.0039,False,Sports,"Sports / price=0.10-0.30 (n=22, roi=+0.18) | Sports / Soccer / live (n=146, roi=+0.06) | Sports / Soccer / price=0.10-0.30 (n=5, roi=+0.15)",
0xa3c3c267b072f443cda9b2feee772047c1a513e3,malenkihren,0.0206,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves;history<90d,893,631,619,12,83.6,0.4,-0.0419,-0.1374,-0.9,0.472,-0.0193,-0.0431,0.0103,-0.0939,-0.2788,45.13,34.0,45,34.03,0.006,0.0,0.208,8968,0.005,0.0,0.0,0.0,0.02,0.0,-0.0071,-0.0578,0.0357,False,Sports,"Sports / Other sport / Madrid Daily Weather (n=28, roi=+0.20) | Sports / Other sport / London Daily Lowest Temperature (n=39, roi=+0.13) | Sports / Other sport / Shenzhen Daily Weather (n=10, roi=+0.19)",
0x076576d9ea2264ee1ce4cafc1b0ecbda4ceb9e3f,polyinit-111-5936db,0.0203,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,4463,986,946,37,88.0,0.1,-0.033,-0.1148,-1.06,0.551,-0.0325,-0.039,-0.0227,-0.0432,-0.0484,42.1,129.0,152,4.42,0.092,0.005,0.622,284441,0.093,0.034,0.003,0.0,0.038,0.019,-0.004,-0.0125,0.0628,False,Esports,"Esports / price=0.30-0.50 (n=119, roi=+0.09) | Esports / Esports / price=0.30-0.50 (n=119, roi=+0.09) | Esports / Esports / Counter Strike (n=37, roi=+0.12)",
0xc62fc154efd70e3a7991726c4eef6118566c1781,LLHuang,0.0202,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,3523,2123,2117,6,79.9,0.0,-0.0281,-0.0709,-1.71,0.513,-0.0113,-0.0274,-0.0275,-0.0288,-0.0813,65.91,39.0,50,2.28,0.063,0.0,0.74,50215,0.004,0.005,0.002,0.0,0.013,0.003,-0.0042,-0.0302,0.0207,False,Sports,"Sports / Tennis / price=0.30-0.50 (n=162, roi=+0.08) | Sports / Other sport / price=0.10-0.30 (n=21, roi=+0.22) | Sports / Baseball / price=0.50-0.70 (n=68, roi=+0.07)",
0xab795bf04976828027b7ebe7814c7100e14ff2ed,bohdancio,0.0202,False,t<2.0;concurrency_p95>8;both_sides,749,210,182,24,218.7,0.0,0.1397,0.034,1.78,0.632,-0.0364,0.0612,0.0007,0.2786,0.1065,7.31,29.0,35,106.62,0.236,0.0,0.684,87879,0.181,0.033,0.069,0.011,0.218,0.0,-0.0183,0.2133,0.0895,False,Other,"Other / Geopolitics / ? (n=41, roi=+0.53) | Other / Geopolitics (n=46, roi=+0.48) | Other / Geopolitics / type=binary (n=46, roi=+0.48)","Other / Geopolitics / ? (n=41, roi=+0.53) | Other / Geopolitics (n=46, roi=+0.48) | Other / Geopolitics / type=binary (n=46, roi=+0.48) | Other (n=79, roi=+0.36)"
0xb70b528896f646ee5696ec5f14fd5e5d735c6087,rubik1505,0.0199,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,959,288,281,6,291.6,0.2,-0.0466,-0.1704,-0.7,0.452,-0.1925,-0.0952,-0.1897,0.0956,0.1412,32.72,20.0,22,31.62,0.043,0.0,0.155,215597,0.107,0.16,0.014,0.007,0.244,0.004,-0.0071,0.2819,0.403,False,Culture,"Culture / Movies / Box Office Openings (n=127, roi=+0.13) | Culture / Movies (n=134, roi=+0.11) | Culture / Movies / type=negrisk (n=133, roi=+0.11)",
0x950666253d090e2a3f09df8613cf4b340d476182,Gall1048596,0.0199,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,794,677,642,35,113.4,0.3,-0.0399,-0.1298,-0.92,0.441,-0.0536,-0.0392,0.036,-0.1157,-0.0403,45.23,42.0,46,11.1,0.004,0.0,0.061,57243,0.0,0.002,0.0,0.0,0.02,0.0,-0.0287,0.1235,-0.0329,False,Sports,"Esports / Esports / type=moneyline (n=176, roi=+0.10) | Esports / price=0.30-0.50 (n=117, roi=+0.12) | Esports / Esports / price=0.30-0.50 (n=117, roi=+0.12)",
0x81529ca89509fbaf1eedd1f38b3e957372e75b51,,0.0197,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;hold<1h;short_crypto;drawdown;unstable_halves;history<90d,10500,5548,5545,3,52.4,0.0,-0.0196,-0.0599,-1.97,0.686,-0.0143,-0.0298,-0.005,-0.0342,-0.2077,138.68,19.0,30,0.14,0.006,0.052,0.869,11533,0.205,0.001,0.059,0.001,0.006,0.72,-0.0082,-0.011,-0.0038,True,Crypto,"Sports / Soccer / Europa Conference League (n=31, roi=+0.38) | Sports / Soccer / Primera Nacional (n=19, roi=+0.37) | Sports / Other sport / Veikkausliiga (n=22, roi=+0.26)","Sports / Soccer / Europa Conference League (n=31, roi=+0.38)"
0x0eaf4aa638d7deba565e590373098594082aa1f3,smirk,0.0197,False,t<2.0;concurrency_p95>8,157,128,121,7,345.3,0.3,0.0701,0.0519,1.14,0.744,0.0908,0.0684,0.0955,0.0451,-0.1036,5.57,25.0,31,25.09,0.0,0.008,0.091,2139983,0.19,0.008,0.031,0.0,0.248,0.041,0.0599,-0.2802,-0.1417,False,Sports,"Sports / Basketball (n=63, roi=+0.15) | Sports / Basketball / NBA 2026 (n=62, roi=+0.12) | Sports / Basketball / pre (n=59, roi=+0.11)",
0xb3f8784792d0e7f092b4b91d1a764b0f63d0e0b1,ddp0618,0.0196,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,3196,2270,2261,9,73.4,0.0,-0.0219,-0.155,-0.76,0.369,-0.0214,-0.0157,0.0492,-0.0929,-0.4845,126.23,22.0,33,4.41,0.075,0.0,0.359,546714,0.0,0.003,0.0,0.005,0.005,0.001,-0.0079,-0.0037,-0.0139,False,Esports,"Esports / Esports / pre (n=1058, roi=+0.07) | Esports / Esports / League of Legends (n=854, roi=+0.06) | Esports / price=0.10-0.30 (n=357, roi=+0.09)",
0xec213a2e07e64e3e86e00fe9901e7315ab6ac83f,,0.0195,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,944,917,907,10,189.9,0.3,-0.0565,-0.0338,-3.46,0.798,-0.0565,-0.0566,-0.0434,-0.0696,0.0106,56.74,32.0,42,51.53,0.0,0.0,0.162,9169,0.31,0.0,0.044,0.0,0.013,0.0,-0.0484,,0.0092,False,Sports,"Sports / Other sport / live (n=147, roi=+0.02) | Sports / Other sport / NYC Daily Weather (n=153, roi=+0.01) | Sports / price=0.30-0.50 (n=1, roi=+0.02)",
0xce1fa579c345857602c2fff827652164c21b7392,FortuneMops,0.0194,False,roi_copy<=0;t<2.0;drawdown;unstable_halves,1356,732,728,4,763.0,0.0,-0.0349,-0.1369,-0.85,0.473,-0.0511,-0.0413,-0.0576,-0.0123,-0.1129,36.97,8.0,10,3.5,0.052,0.001,0.808,280238,0.056,0.049,0.027,0.009,0.063,0.026,-0.0023,0.0591,0.078,False,Esports,"Esports / Dota 2 (n=5, roi=+0.32) | Esports / Dota 2 / ? (n=5, roi=+0.32) | Esports / Dota 2 / type=negrisk (n=5, roi=+0.32)",
0x811ee012b9e23651bb02f7841919e912fab1265c,Sarths,0.0193,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;profit_from<0.10;top1_concentration;drawdown;unstable_halves,2685,136,135,1,686.6,0.1,-0.0529,-0.2029,-0.57,0.519,-0.1425,-0.1124,-0.1191,0.0122,0.2686,15.8,32.0,36,24.63,0.297,0.007,0.924,241144,0.193,0.156,0.042,0.319,0.309,0.015,-0.023,0.153,0.2332,False,Sports,"Sports / Other sport / Elon Tweets (n=71, roi=+0.06) | Sports / price=0.00-0.10 (n=21, roi=+0.05) | Sports / Other sport / price=0.00-0.10 (n=21, roi=+0.05)",
0x28479383db3df8080f2c064c541072c83362952f,lizongsheng66,0.0193,False,t<2.0;concurrency_p95>8,794,117,115,2,203.7,0.1,0.1239,0.04,1.45,0.643,0.223,0.1188,0.0106,0.2351,0.0187,5.31,70.0,74,302.74,0.046,0.0,0.0,1128420,0.035,0.0,0.02,0.0,0.104,0.009,0.0917,-0.1595,0.0283,False,Politics,"Politics (n=57, roi=+0.18) | Politics / price=0.30-0.50 (n=11, roi=+0.31) | Politics / Iran (n=9, roi=+0.29)",
0xe49da39e921cdbda393b075e15abb72ea663c3db,jackielusbf,0.0192,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,2206,1008,1003,5,741.9,0.0,-0.028,-0.1321,-0.87,0.511,-0.0145,-0.041,0.005,-0.0608,-0.0489,45.6,9.0,13,3.18,0.13,0.0,0.857,573443,0.061,0.03,0.027,0.005,0.044,0.0,-0.0154,-0.0224,-0.0083,False,Esports,"Crypto / price=0.10-0.30 (n=8, roi=+0.13) | Esports / price=0.10-0.30 (n=121, roi=+0.03) | Esports / Esports / price=0.10-0.30 (n=121, roi=+0.03)",
0x2439e10acb1f3f49f8ecdb7190c82a34149a3ed7,0x2439E10Acb1f3F49f8EcDB7190C82A34149A3ED7-1769312423061,0.0188,False,roi_copy<=0;t<2.0;drawdown;unstable_halves,1679,851,850,1,241.2,0.0,-0.0351,-0.0844,-1.34,0.567,-0.0534,-0.0489,-0.0413,-0.0288,-0.0126,38.37,5.0,10,2.58,0.059,0.005,0.865,164838,0.075,0.015,0.044,0.012,0.018,0.089,-0.0192,0.0247,0.1154,False,Sports,"Sports / Tennis / price=0.30-0.50 (n=52, roi=+0.14) | Sports / MMA/Boxing / UFC (n=56, roi=+0.07) | Sports / MMA/Boxing (n=58, roi=+0.06)",
0x35176e2ca734e49a0aeca23a01ea80b878685862,0x35176E2Ca734e49A0aECA23a01EA80b878685862-1770437771711,0.0188,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,1635,1081,1070,11,226.6,0.3,-0.025,-0.1506,-0.75,0.504,-0.0491,-0.0157,-0.0279,-0.0221,0.0385,70.48,15.0,20,1.28,0.066,0.0,0.879,187445,0.036,0.086,0.008,0.033,0.038,0.046,-0.0055,0.0572,0.0936,False,Sports,"Sports / price=0.10-0.30 (n=156, roi=+0.12) | Sports / Tennis / live (n=6, roi=+0.37) | Sports / Tennis / price=0.00-0.10 (n=6, roi=+0.33)",
0xb7ef580a13f0463561170074bece5fb7bbd3812c,TimRob,0.0188,False,concurrency_p95>8,4323,552,534,17,238.4,0.4,0.0648,0.0257,2.2,0.712,0.2582,0.0354,0.0541,0.0755,0.1469,6.83,66.0,76,70.07,0.084,0.0,0.883,1046195,0.446,0.067,0.25,0.014,0.149,0.006,0.0565,-0.2499,-0.016,False,Sports,"Crypto / Bitcoin (n=13, roi=+0.48) | Crypto (n=22, roi=+0.37) | Crypto / Bitcoin / type=binary (n=12, roi=+0.49)","Sports / Other sport (n=140, roi=+0.09) | Sports / Other sport / type=binary (n=140, roi=+0.09) | Other / price=0.70-0.90 (n=36, roi=+0.05)"
0xb01b4bee732180c951eb89d8d4cc02577765d5ba,auto-cop,0.0187,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,10500,4062,4042,16,28.8,0.0,-0.016,-0.1386,-0.81,0.51,-0.016,-0.048,0.0051,-0.037,-0.1865,133.54,71.0,94,2.43,0.318,0.0,0.927,118685,0.0,0.036,0.0,0.042,0.042,0.0,0.0056,,0.202,True,Sports,"Sports / Other sport / K-league (n=18, roi=+0.87) | Sports / price=0.10-0.30 (n=371, roi=+0.12) | Sports / Tennis / pre (n=66, roi=+0.24)","Sports / Tennis / pre (n=66, roi=+0.24)"
0xca5f15ee1795b7d3df5ce1767ac5570badae41f5,robodder,0.0187,False,roi_copy<=0;t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,10500,2167,2151,13,42.5,0.0,-0.0192,-0.1752,-0.64,0.489,-0.0205,-0.1026,-0.0334,-0.005,0.0049,72.64,25.0,34,2.53,0.516,0.0,0.998,48435,0.047,0.034,0.009,0.004,0.011,0.003,-0.0135,0.5602,0.1964,True,Esports,"Esports / Esports / Dota 2 (n=353, roi=+0.06) | Esports / Esports / Valorant (n=192, roi=+0.06) | Esports / price=0.10-0.30 (n=340, roi=+0.05)",
0x1a5d8542c059bc9009a5e211bebf7d68c07f99eb,Tr1esto,0.0186,False,roi_copy<=0;t<2.0;both_sides;drawdown;unstable_halves,5183,1509,1506,3,327.0,0.1,-0.0282,-0.0685,-1.63,0.469,0.0028,-0.0481,-0.0428,-0.0136,0.0805,52.67,8.0,13,2.95,0.213,0.0,0.906,657637,0.015,0.017,0.018,0.003,0.036,0.0,-0.0074,-0.042,0.0739,False,Esports,"Esports / Esports / type=totals (n=5, roi=+0.10) | Sports / Basketball / price=0.50-0.70 (n=114, roi=+0.02) | Sports / Soccer / Serie A 2025 (n=3, roi=+0.09)",
